LNG Esports vs Ultra Prime
Game 1
Time,31:02
LNG Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
SUPPORT,Annie,1,1,12,13,14,0.6,7141.18,8039.55
OMG - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,2,3,0,0.7,237,9.4,11629.92,27897
JUNGLE,Maokai,0,4,3,0.8,111,4.4,4324.97,25548.5
MID,Akali,1,3,0,0.3,197,7.8,6910.06,18532
ADC,Zeri,0,1,0,0,228,9.1,16047.54,9566.74
SUPPORT,Lulu,0,2,1,0.5,37,1.5,1327.4,8690.96

Anyone s Legend vs Funplus Phoenix
Game 1
Time,37:49
Anyone s Legend - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,5,3,8,4.3,334,8.8,19600.6,25347.6
JUNGLE,Vi,2,3,17,6.3,198,5.2,9787.63,29465.3
MID,Vex,2,3,17,6.3,321,8.5,24710.93,13927.1
ADC,Aphelios,11,0,9,Perfect KDA,387,10.2,46437.46,2861.23
SUPPORT,Rakan,4,3,18,7.3,36,1,5641.88,18398.1
Funplus Phoenix - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,4,5,7,2.2,262,6.9,15933.38,33308.1
JUNGLE,Sejuani,2,3,8,3.3,192,5.1,10634.15,37735.6
MID,Yone,5,5,4,1.8,329,8.7,15916.44,20209.2
ADC,Veigar,1,3,4,1.7,368,9.7,18320.71,19802.9
SUPPORT,Leona,0,8,7,0.9,32,0.8,3157.83,21584.1
Game 2
Time,30:27
Funplus Phoenix - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,3,1,3,6,240,7.9,11939.08,22577.2
JUNGLE,Elise,2,4,3,1.3,154,5.1,12029.45,21868.3
MID,Tristana,1,2,3,2,282,9.3,13073.92,13419.8
ADC,Jinx,1,6,2,0.5,295,9.7,15606.69,15969.3
SUPPORT,Tahm Kench,0,3,4,1.3,40,1.3,5227.15,14259.4
Anyone s Legend - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gwen,3,4,6,2.3,267,8.8,22765.1,24030.2
JUNGLE,Vi,7,1,6,13,148,4.9,8620.02,24708.6
MID,Ahri,6,1,7,13,272,8.9,12326.2,14478.2
ADC,Aphelios,0,0,12,Perfect KDA,327,10.7,18430.43,9500.74
SUPPORT,Rakan,0,1,14,14,47,1.5,4794.81,13643.7

Royal Never Give Up vs Ultra Prime
Game 1
Time,28:20
Royal Never Give Up - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,5,0,8,Perfect KDA,244,8.6,14999.78,14621.8
JUNGLE,Maokai,2,2,13,7.5,147,5.2,14145.76,23973.7
MID,Jayce,2,1,10,12,259,9.1,21119.06,8836.71
ADC,Xayah,10,3,6,5.3,282,10,19882.04,11319.4
SUPPORT,Leona,1,3,13,4.7,49,1.7,3465.9,10975.8
Ultra Prime - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,2,3,4,2,211,7.4,9722.95,21875.9
JUNGLE,Vi,0,6,3,0.5,137,4.8,3587.44,22698.2
MID,Akali,1,3,6,2.3,240,8.5,9609.3,22443.7
ADC,Aphelios,5,2,3,4,249,8.8,16435.75,11579.5
SUPPORT,Nautilus,1,6,4,0.8,31,1.1,1927.07,12599.4
Game 2
Time,22:56
Ultra Prime - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Aatrox,1,5,1,0.4,177,7.7,11468,22036.7
JUNGLE,Xin Zhao,0,3,3,1,137,6,7108.26,21167.4
MID,Ryze,0,4,3,0.8,210,9.2,7376.33,16262.2
ADC,Zeri,1,4,1,0.5,188,8.2,7139.51,11245.9
SUPPORT,Lulu,1,2,2,1.5,34,1.5,3019.9,6271.72
Royal Never Give Up - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,0,2,6,3,142,6.2,8119.62,15738
JUNGLE,Lee Sin,5,0,10,Perfect KDA,154,6.7,13177.46,21993.3
MID,Annie,5,0,7,Perfect KDA,180,7.8,15952.75,8409.3
ADC,Jinx,8,0,4,Perfect KDA,233,10.2,18434.76,6704.24
SUPPORT,Blitzcrank,0,1,7,7,29,1.3,2628.84,7399.15

Team WE vs LGD Gaming
Game 1
Time,41:37
Team WE - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,1,1,4,5,323,7.8,11362.2,46355.2
JUNGLE,Vi,1,4,4,1.3,180,4.3,5594.43,27517.2
MID,Syndra,0,3,6,2,367,8.8,24004.93,13657.8
ADC,Zeri,9,3,2,3.7,452,10.9,30607.37,15671.5
SUPPORT,Lulu,0,4,11,2.8,47,1.1,4032.97,14468.9
LGD Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gwen,1,3,8,3,380,9.1,28256.13,34434.8
JUNGLE,Wukong,4,3,6,3.3,231,5.6,13432.51,34245.1
MID,Ryze,4,0,9,Perfect KDA,387,9.3,15669.52,21846.9
ADC,Aphelios,4,3,9,4.3,406,9.8,33463.82,10667
SUPPORT,Nautilus,2,2,10,6,42,1,4607.48,14668.8
Game 2
Time,26:58
Team WE - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,4,0,8,Perfect KDA,182,6.7,14177.37,21804.4
JUNGLE,Vi,4,1,11,15,143,5.3,7829.66,17661.2
MID,Cassiopeia,4,2,8,6,272,10.1,15097.07,19065.4
ADC,Varus,3,2,7,5,243,9,14337.72,10247.1
SUPPORT,Karma,2,1,14,16,19,0.7,9794.96,7240.3
LGD Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gwen,2,4,3,1.3,233,8.6,15301.27,22872.7
JUNGLE,Wukong,1,6,2,0.5,125,4.6,6564.69,25554.9
MID,Ahri,1,1,2,3,221,8.2,9994.92,10722.3
ADC,Jhin,1,2,3,2,215,8,11576.46,10372.4
SUPPORT,Heimerdinger,1,4,1,0.5,25,0.9,10787.84,13178.9
Game 3
Time,27:31
Team WE - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,2,0,7,Perfect KDA,220,8,11522.58,22118.6
JUNGLE,Vi,2,1,13,15,165,6,7636.14,17264.2
MID,Veigar,8,0,8,Perfect KDA,239,8.7,18188.82,7397.21
ADC,Zeri,9,1,8,17,285,10.4,15851.65,11250.7
SUPPORT,Nautilus,0,2,17,8.5,35,1.3,5896.1,8994.46
LGD Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gwen,3,5,0,0.6,248,9,13966.49,24409.6
JUNGLE,Wukong,1,4,2,0.8,142,5.2,5469.16,22168.6
MID,Ahri,0,2,2,1,241,8.8,6163.9,10765.6
ADC,Jinx,0,4,2,0.5,238,8.6,18486.54,11771.3
SUPPORT,Lulu,0,6,3,0.5,33,1.2,2293.26,15433.5

Anyone s Legend vs LNG Esports
Game 1
Time,32:23
Anyone s Legend - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Rumble,5,3,11,5.3,243,7.5,27914.35,16325.3
JUNGLE,Wukong,6,0,8,Perfect KDA,180,5.6,14276.27,27429.8
MID,Ahri,6,1,10,16,253,7.8,20793.6,12693.4
ADC,Zeri,5,4,8,3.3,278,8.6,17276.56,15456.5
SUPPORT,Rakan,0,2,19,9.5,35,1.1,5484.5,13219.5
LNG Esports - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,5,4,1,213,6.6,7688.84,28315.7
JUNGLE,Vi,2,6,7,1.5,153,4.7,11260.56,29623.5
MID,Veigar,5,2,4,4.5,272,8.4,15458.34,20076.2
ADC,Aphelios,2,4,1,0.8,252,7.8,14948.36,10517.5
SUPPORT,Thresh,0,5,7,1.4,42,1.3,4493.51,18406.1
Game 2
Time,25:10
Anyone s Legend - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,1,5,0,0.2,193,7.7,13565.66,28446
JUNGLE,Wukong,0,3,1,0.3,125,5,7489.94,23661.2
MID,LeBlanc,0,1,0,0,202,8,11192.92,11705.6
ADC,Aphelios,0,2,0,0,198,7.9,5753.88,7047.88
SUPPORT,Renata Glasc,0,3,0,0,33,1.3,2029.56,6647.72
LNG Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,4,0,7,Perfect KDA,223,8.9,15986.89,14541.8
JUNGLE,Vi,3,0,5,Perfect KDA,163,6.5,6554.86,17585.8
MID,Syndra,4,1,10,14,211,8.4,18585.54,8968.83
ADC,Xayah,3,0,5,Perfect KDA,243,9.7,10325.16,6913.52
SUPPORT,Rakan,0,0,10,Perfect KDA,36,1.4,3182.83,9364.88
Game 3
Time,27:12
LNG Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Camille,6,2,5,5.5,217,8,10819.58,22789.8
JUNGLE,Vi,2,2,13,7.5,158,5.8,8424.52,24188.7
MID,Galio,6,0,12,Perfect KDA,231,8.5,20761.68,16832.6
ADC,Lucian,9,1,9,18,237,8.7,25626.96,11494
SUPPORT,Nami,1,2,20,10.5,24,0.9,7086.25,9278.98
Anyone s Legend - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Rumble,1,6,1,0.3,234,8.6,12304.33,19051.1
JUNGLE,Wukong,1,6,2,0.5,148,5.4,5155.28,27574.1
MID,Ahri,3,5,3,1.2,208,7.6,11452.39,20387.6
ADC,Kai,2,3,5,2.3,199,7.3,12977.13,13440.6
SUPPORT,Ashe,0,4,4,1,19,0.7,11615.16,10552

TT vs Top Esports
Game 1
Time,33:41
TT - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gwen,1,3,3,1.3,293,8.7,21682.98,25446.1
JUNGLE,Elise,0,0,7,Perfect KDA,204,6.1,7822.4,21754
MID,Tristana,3,2,5,4,331,9.8,13614.6,11777.8
ADC,Aphelios,4,0,2,Perfect KDA,355,10.5,12099.38,3905.87
SUPPORT,Nautilus,0,0,7,Perfect KDA,34,1,1817.04,5596.11
Top Esports - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,2,1,1,239,7.1,8185.28,23541.5
JUNGLE,Wukong,1,1,3,4,181,5.4,7811.9,30559.6
MID,Annie,1,2,3,2,282,8.4,13258.92,12858.5
ADC,Zeri,2,2,2,2,375,11.1,10353.43,7414.04
SUPPORT,Braum,0,1,3,3,42,1.2,2362.5,7839.86
Game 2
Time,24:47
TT - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,1,0,1,205,8.3,6780.07,13606.3
JUNGLE,Elise,0,3,3,1,128,5.2,7299.61,16031.2
MID,Tristana,2,5,1,0.6,177,7.1,6639.92,15661.7
ADC,Aphelios,0,2,0,0,229,9.2,5857.85,8184.28
SUPPORT,Alistar,0,5,2,0.4,28,1.1,1318.71,10446.7
Top Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Olaf,3,1,4,7,209,8.4,12656.52,10780.8
JUNGLE,Wukong,2,2,9,5.5,152,6.1,7246.25,18452.8
MID,Annie,3,0,12,Perfect KDA,186,7.5,15093.7,6396.21
ADC,Zeri,5,0,4,Perfect KDA,261,10.5,10175.71,4919.04
SUPPORT,Nautilus,2,0,9,Perfect KDA,34,1.4,3451.15,8445.05
Game 3
Time,37:07
TT - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Kennen,2,1,11,13,267,7.2,23010.11,16703.6
JUNGLE,Vi,2,1,10,12,228,6.1,8438.7,25183.1
MID,Akali,4,1,12,16,316,8.5,19179.14,21004.8
ADC,Aphelios,13,0,6,Perfect KDA,353,9.5,27226.56,5361.95
SUPPORT,Leona,0,2,17,8.5,41,1.1,3961.62,15436.9
Top Esports - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,4,3,1,251,6.8,8275.55,33671.5
JUNGLE,Wukong,1,5,3,0.8,177,4.8,7768.77,34755.4
MID,Aurelion Sol,2,1,3,5,375,10.1,25347.52,13906.9
ADC,Zeri,1,5,4,1,367,9.9,11871.55,14616.5
SUPPORT,Nautilus,0,6,5,0.8,47,1.3,3716.48,13955.7

Ninjas in Pyjamas vs Invictus Gaming
Game 1
Time,34:52
Ninjas in Pyjamas - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,3,0,4,Perfect KDA,293,8.4,12087.75,34650.1
JUNGLE,Jarvan IV,0,4,10,2.5,155,4.4,6269.33,31122.7
MID,Akali,5,3,2,2.3,254,7.3,15742.49,23740.4
ADC,Aphelios,3,4,4,1.8,317,9.1,19075.43,15102.6
SUPPORT,Thresh,0,3,8,2.7,46,1.3,3237.88,10814.6
Invictus Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,2,5,3,241,6.9,11295.61,18229.6
JUNGLE,Lee Sin,1,1,8,9,183,5.2,11063.75,29026.8
MID,Syndra,2,2,5,3.5,261,7.5,24026.97,11520.6
ADC,Xayah,8,2,5,6.5,347,10,29128.99,12208.8
SUPPORT,Blitzcrank,2,4,6,2,41,1.2,8990.32,12018.2
Game 2
Time,29:28
Invictus Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Fiora,0,3,0,0,247,8.4,3727.31,22360.4
JUNGLE,Gragas,3,3,0,1,168,5.7,8682.99,23737.8
MID,Jayce,1,3,2,1,262,8.9,15292.78,15152.9
ADC,Ziggs,1,5,2,0.6,241,8.2,13654.34,16151.4
SUPPORT,Leona,0,6,3,0.5,31,1.1,2423.36,14344.5
Ninjas in Pyjamas - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Kennen,4,2,6,5,300,10.2,21308.26,16818.1
JUNGLE,Viego,8,2,10,9,147,5,10690.62,30877.2
MID,Ahri,3,0,9,Perfect KDA,232,7.9,10990.69,13680.8
ADC,Varus,2,0,7,Perfect KDA,245,8.3,17537.74,7203.45
SUPPORT,Annie,3,1,10,13,17,0.6,6566.7,6015.96
Game 3
Time,27:40
Ninjas in Pyjamas - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,4,0,5,Perfect KDA,267,9.7,15763.46,24588.2
JUNGLE,Maokai,4,2,11,7.5,137,5,8081.34,22795.7
MID,Akali,4,2,5,4.5,231,8.3,11512.19,18269
ADC,Aphelios,8,2,7,7.5,268,9.7,24589.69,6264
SUPPORT,Thresh,1,1,14,15,44,1.6,3160.45,8213.31
Invictus Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,5,1,0.4,185,6.7,11079.25,22246
JUNGLE,Vi,0,5,5,1,145,5.2,6857.88,23564.7
MID,Syndra,1,6,2,0.5,204,7.4,11957.37,14242.7
ADC,Xayah,3,2,3,3,272,9.8,19422.48,10839.5
SUPPORT,Renata Glasc,2,3,5,2.3,35,1.3,4992.93,12950.6

Rare Atom vs Ultra Prime
Game 1
Time,29:00
Rare Atom - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,8,2,11,9.5,244,8.4,21093.38,22322.5
JUNGLE,Viego,6,5,10,3.2,186,6.4,11110.32,35109.4
MID,Gragas,4,0,17,Perfect KDA,240,8.3,16550.28,30379.1
ADC,Xayah,11,3,13,8,281,9.7,30115.98,13202.9
SUPPORT,Rakan,1,3,28,9.7,40,1.4,5231.13,14467.3
Ultra Prime - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Kennen,5,7,0,0.7,233,8,24422.65,22837.8
JUNGLE,Wukong,2,4,9,2.8,149,5.1,8197.63,29062.3
MID,Annie,0,6,9,1.5,188,6.5,18210.87,20582
ADC,Aphelios,5,5,3,1.6,285,9.8,19971.93,9722.11
SUPPORT,Nautilus,1,8,8,1.1,40,1.4,6093.33,18633.5
Game 2
Time,28:42
Ultra Prime - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gnar,3,4,4,1.8,239,8.3,14232.02,21390.1
JUNGLE,Maokai,1,4,7,2,132,4.6,14637.15,27295.6
MID,Jayce,2,3,3,1.7,238,8.3,17370.76,14561.3
ADC,Aphelios,4,3,4,2.7,247,8.6,18462.72,11843.4
SUPPORT,Thresh,0,8,7,0.9,40,1.4,3827.3,16249.5
Rare Atom - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,4,2,10,7,236,8.2,11228.68,23505
JUNGLE,Viego,6,2,13,9.5,198,6.9,13485.13,28306.3
MID,Gragas,2,2,12,7,283,9.9,17158.68,22672.9
ADC,Xayah,9,1,8,17,306,10.7,19710.72,12240.8
SUPPORT,Blitzcrank,1,3,14,5,33,1.1,5989.66,14504.1

Bilibili Gaming vs TT
Game 1
Time,29:42
Bilibili Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gnar,1,1,8,9,238,8,18487.04,18890.8
JUNGLE,Kindred,4,0,6,Perfect KDA,249,8.4,12745.57,21491.5
MID,Galio,4,3,5,3,223,7.5,10497.55,23228.5
ADC,Aphelios,8,0,7,Perfect KDA,278,9.4,20794.53,7940.86
SUPPORT,Leona,1,3,12,4.3,44,1.5,4059.57,19180.7
TT - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jayce,1,2,3,2,253,8.5,22399.22,14223.3
JUNGLE,Vi,0,7,6,0.9,139,4.7,7332.64,29898.4
MID,Cassiopeia,1,2,1,1,259,8.7,7749.35,17967.1
ADC,Varus,5,2,0,2.5,240,8.1,23225.04,10326.8
SUPPORT,Ashe,0,5,5,1,21,0.7,7218.66,11395
Game 2
Time,22:59
TT - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,0,3,2,0.7,187,8.1,4071.11,22019.7
JUNGLE,Lee Sin,0,4,1,0.3,131,5.7,3953.32,21504.5
MID,Annie,3,2,0,1.5,179,7.8,10679.84,9385.96
ADC,Zeri,0,2,1,0.5,200,8.7,8819.91,9773.13
SUPPORT,Lulu,0,1,1,1,38,1.7,2164.18,5387.07
Bilibili Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gnar,2,2,1,1.5,218,9.5,16084.9,14552
JUNGLE,Vi,2,0,4,Perfect KDA,116,5,5506.42,15687.8
MID,Veigar,2,1,4,6,206,9,8054.71,10873.9
ADC,Aphelios,6,0,4,Perfect KDA,239,10.4,18807.02,7887.05
SUPPORT,Thresh,0,0,7,Perfect KDA,37,1.6,4224.01,5356.35

Weibo Gaming vs OMG
Game 1
Time,34:58
Weibo Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gnar,2,2,12,7,313,9,24417.72,25832
JUNGLE,Vi,4,2,12,8,157,4.5,11617.44,31669.5
MID,Ahri,1,1,13,14,285,8.2,14468.78,15269.6
ADC,Zeri,16,1,5,21,403,11.5,36553.41,11481.8
SUPPORT,Lulu,1,2,20,10.5,10,0.3,3302.05,9003.87
OMG - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,4,3,1,261,7.5,9362.4,27996.5
JUNGLE,Gragas,2,5,6,1.6,192,5.5,16023.48,32856.1
MID,Tristana,2,5,2,0.8,336,9.6,18837.59,19686.5
ADC,Varus,2,7,5,1,294,8.4,22828.95,22962.5
SUPPORT,Renata Glasc,1,3,5,2,17,0.5,4124.88,10071.7
Game 2
Time,31:05
Weibo Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,5,2,6,5.5,258,8.3,27873.24,33295.4
JUNGLE,Vi,2,0,13,Perfect KDA,164,5.3,8060.42,20270.4
MID,Taliyah,6,1,8,14,297,9.6,19148.18,9315.85
ADC,Zeri,6,0,7,Perfect KDA,334,10.7,23261.65,14851.4
SUPPORT,Renata Glasc,1,1,16,17,30,1,4796.17,7269.04
OMG - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,1,3,1,0.7,240,7.7,14043.4,36322.6
JUNGLE,Wukong,0,5,2,0.4,156,5,5521.93,29594.8
MID,Viktor,1,6,2,0.5,233,7.5,19389.82,16850.8
ADC,Aphelios,2,4,0,0.5,327,10.5,13198.26,11859.1
SUPPORT,Lulu,0,2,3,1.5,12,0.4,2226.77,7879.69

LNG Esports vs JD Gaming
Game 1
Time,35:26
LNG Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,7,1,4,11,285,8,21112.37,24307.5
JUNGLE,Lee Sin,5,3,10,5,169,4.8,9098.81,31328.8
MID,Lissandra,2,2,10,6,313,8.8,17766.95,21169.1
ADC,Draven,8,0,7,Perfect KDA,314,8.9,26348.1,6560.81
SUPPORT,Nautilus,0,2,15,7.5,38,1.1,6848.75,15733.5
JD Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,2,5,2,0.8,269,7.6,17904.95,31912.9
JUNGLE,Vi,3,5,3,1.2,180,5.1,10403.98,26659.6
MID,Ahri,0,4,7,1.8,281,7.9,17037.71,17312.7
ADC,Lucian,3,2,2,2.5,330,9.3,17348.02,15600.1
SUPPORT,Nami,0,6,6,1,10,0.3,3872.48,13312.4
Game 2
Time,34:03
JD Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Ornn,2,5,10,2.4,254,7.5,19338.23,37688.2
JUNGLE,Lee Sin,2,2,13,7.5,195,5.7,14485.12,23796.5
MID,Syndra,4,5,9,2.6,282,8.3,29663.17,14428.7
ADC,Zeri,8,2,6,7,382,11.2,37376.22,12417.9
SUPPORT,Lulu,2,1,14,16,14,0.4,4114.08,6917.27
LNG Esports - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,5,4,4,2.3,283,8.3,16955.96,38560
JUNGLE,Wukong,2,4,10,3,151,4.4,10012.19,34290.5
MID,Gragas,0,4,9,2.3,253,7.4,14630.01,30947.8
ADC,Aphelios,6,3,3,3,336,9.9,18747.27,14931.8
SUPPORT,Thresh,2,3,12,4.7,35,1,7343.35,16564.3
Game 3
Time,33:00
LNG Esports - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jayce,1,3,3,1.3,263,8,14523.64,16482.2
JUNGLE,Sejuani,0,3,7,2.3,168,5.1,7853.23,30008
MID,Azir,0,5,5,1,253,7.7,13247.62,17893.8
ADC,Xayah,5,3,3,2.7,342,10.4,22304.66,12916
SUPPORT,Rakan,2,2,6,4,45,1.4,5060.27,15684.5
JD Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,1,7,8,251,7.6,12245.13,22217
JUNGLE,Vi,6,3,7,4.3,199,6,14561.28,24162.2
MID,Ahri,3,2,7,5,269,8.2,11192.78,16071.9
ADC,Aphelios,6,0,6,Perfect KDA,337,10.2,23957.43,9656.56
SUPPORT,Renata Glasc,0,2,12,6,11,0.3,4744.13,10225

Funplus Phoenix vs Rare Atom
Game 1
Time,29:54
Funplus Phoenix - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,0,1,8,8,263,8.8,9687.78,19103.1
JUNGLE,Maokai,1,0,13,Perfect KDA,164,5.5,12868.39,23810.9
MID,Yone,6,1,11,17,281,9.4,22889.24,14845.5
ADC,Veigar,9,0,6,Perfect KDA,292,9.8,22910.08,13865.8
SUPPORT,Nautilus,2,0,11,Perfect KDA,31,1,3356.74,7986.93
Rare Atom - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sejuani,0,5,2,0.4,233,7.8,11313.55,27519.2
JUNGLE,Wukong,1,3,1,0.7,182,6.1,6073.46,30040.8
MID,Annie,0,3,2,0.7,231,7.7,12162.47,13822.4
ADC,Aphelios,1,4,1,0.5,291,9.7,14673.62,12886.3
SUPPORT,Morgana,0,3,2,0.7,14,0.5,5507.96,10074.2
Game 2
Time,38:28
Rare Atom - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gnar,1,2,1,1,343,8.9,16371.8,19528.8
JUNGLE,Vi,1,6,4,0.8,187,4.9,2826.63,26155
MID,Syndra,3,4,2,1.3,298,7.7,16752.47,13823.9
ADC,Aphelios,1,4,1,0.5,383,10,28485.07,10645
SUPPORT,Nautilus,0,6,3,0.5,35,0.9,2992.63,16750.1
Funplus Phoenix - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,5,1,8,13,340,8.8,8977.74,26541.9
JUNGLE,Wukong,4,1,9,13,199,5.2,11171.97,30266.8
MID,Annie,6,2,13,9.5,247,6.4,19564.1,16382.9
ADC,Zeri,6,1,13,19,410,10.7,22935.26,10180.8
SUPPORT,Renata Glasc,1,1,18,19,35,0.9,3372,7333.98

Anyone s Legend vs Edward Gaming
Game 1
Time,35:55
Anyone s Legend - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,1,4,3,1,259,7.2,11935.7,33799.4
JUNGLE,Gragas,0,3,5,1.7,180,5,9318.31,33580.7
MID,Jayce,4,3,3,2.3,296,8.2,17004.39,20115.3
ADC,Aphelios,5,2,0,2.5,389,10.8,13751.18,12875.6
SUPPORT,Annie,1,2,6,3.5,18,0.5,7605.15,9912.48
Edward Gaming - WIN
